CaseID;ActivityID;Timestamp;Resource
10;0;10.03.2011 10:48:00;0.987829615
11;0;10.01.2011 08:55:00;0.962342358
11;0;10.01.2011 10:15:00;0.988005997
11;0;10.01.2011 10:31:00;0.988005997
11;0;10.01.2011 10:40:00;0.988005997
11;1;10.01.2011 10:48:00;0.988005997
11;1;10.08.2011 11:20:00;0.962430549
11;1;10.10.2011 15:49:00;0
11;1;10.11.2011 05:47:00;0
11;1;10.11.2011 14:55:00;0.95802099
11;1;10.12.2011 10:37:00;0.985977599
11;1;13.10.2011 13:35:00;0.985977599
11;1;14.10.2011 05:21:10;0
11;2;19.10.2011 09:20:00;0.953258665
11;4;19.10.2011 09:32:00;0
11;4;19.10.2011 09:36:00;0
11;4;19.10.2011 15:11:00;0.98086251
11;4;20.10.2011 04:10:36;0
11;2;20.10.2011 06:08:00;0.96763383
11;4;20.10.2011 06:27:00;0.985007496
11;4;20.10.2011 06:45:00;0
11;2;20.10.2011 08:00:47;0.96763383
11;4;20.10.2011 08:32:33;0.985007496
11;4;20.10.2011 09:52:00;0.96763383
11;4;20.10.2011 12:25:42;0.974424552
11;2;21.10.2011 02:15:00;0.96763383
11;2;21.10.2011 05:05:00;0.953258665
11;2;21.10.2011 05:08:00;0.96763383
12;3;10.01.2011 09:54:00;0.964723521
13;0;10.01.2011 10:40:00;0.971778816
13;0;01.10.2011 10:55:45;0.988005997
13;0;10.01.2011 11:05:00;0.988005997
13;1;10.04.2011 07:59:00;0.968515742
13;1;10.10.2011 08:34:00;0.961195873
13;2;13.10.2011 05:49:00;0.894082371
13;4;13.10.2011 06:03:00;0
13;4;13.10.2011 06:06:00;0
13;4;13.10.2011 06:08:21;0
13;4;13.10.2011 06:36:00;0.985007496
13;4;13.10.2011 07:16:00;0
13;4;18.10.2011 06:20:00;0
13;2;18.10.2011 08:01:00;0.953258665
14;0;10.01.2011 10:27:00;0.970103184
14;0;01.10.2011 10:42:01;0
14;0;01.10.2011 10:56:43;0.970103184
14;1;10.01.2011 11:00:00;0.970103184
14;1;10.08.2011 10:32:00;0.970103184
14;1;11.10.2011 05:19:14;0
14;2;13.10.2011 08:12:00;0.935620425
14;2;13.10.2011 10:04:00;0.937384249
14;4;13.10.2011 15:01:00;0.964723521
14;4;14.10.2011 05:06:00;0.971778816
14;4;14.10.2011 08:19:00;0
14;4;14.10.2011 08:37:00;0
14;4;14.10.2011 09:05:00;0.970103184
14;4;14.10.2011 10:49:00;0
14;2;14.10.2011 11:22:00;0.937384249
15;3;10.01.2011 09:56:00;0.964723521
15;0;01.10.2011 10:50:01;0
15;0;10.03.2011 07:56:00;0.985977599
15;0;10.03.2011 10:55:00;0.987829615
15;0;10.04.2011 06:35:00;0.985007496
15;0;10.04.2011 08:26:00;0.985889408
15;0;10.04.2011 12:27:00;0.98086251
15;0;10.05.2011 04:32:00;0.985977599
15;0;10.05.2011 08:28:00;0
15;0;10.05.2011 13:14:00;0
15;0;10.05.2011 13:53:00;0
15;0;10.06.2011 05:00:00;0.987829615
15;0;10.06.2011 15:54:00;0.985977599
15;0;10.07.2011 13:34:00;0.986065791
15;0;10.08.2011 05:51:00;0.962430549
15;0;08.10.2011 06:30:22;0.986065791
15;0;14.10.2011 10:52:00;0
16;3;10.01.2011 10:21:00;0.964723521
16;0;01.10.2011 10:58:47;0
16;1;10.08.2011 07:45:00;0.970103184
17;3;10.01.2011 10:24:00;0.964723521
17;0;10.01.2011 10:57:00;0.964723521
17;0;10.01.2011 10:57:00;0.964723521
17;0;10.01.2011 11:00:00;0
17;0;10.01.2011 11:09:00;0.971778816
17;0;10.01.2011 11:37:00;0.980597936
17;1;10.01.2011 11:39:00;0.980597936
17;1;10.01.2011 11:42:00;0.980597936
17;1;10.01.2011 11:48:00;0.980597936
17;1;03.10.2011 11:44:24;0.970191375
18;0;10.01.2011 10:34:00;0.970103184
18;0;10.01.2011 11:50:00;0
18;1;10.07.2011 07:40:00;0.961195873
18;2;10.11.2011 05:39:00;0.894082371
19;0;10.01.2011 10:44:00;0.970103184
19;0;10.01.2011 11:00:00;0.964723521
19;0;10.03.2011 07:57:00;0.985977599
19;0;04.10.2011 04:28:25;0
19;0;10.04.2011 08:23:00;0.970191375
19;0;10.04.2011 12:57:00;0.985889408
19;0;10.05.2011 04:52:00;0.985977599
19;0;10.05.2011 08:52:00;0
19;0;10.05.2011 13:39:00;0.986065791
19;0;10.06.2011 04:59:00;0.98677132
19;0;10.07.2011 04:18:00;0
19;0;10.07.2011 13:41:00;0.986065791
19;0;10.08.2011 06:12:00;0.986065791
19;0;14.10.2011 08:51:00;0.953258665
19;0;14.10.2011 08:52:00;0.953258665
19;0;14.10.2011 09:26:00;0.953258665
19;5;14.10.2011 09:26:00;0.953258665
19;5;14.10.2011 09:28:00;0.953258665
20;0;10.01.2011 11:01:00;0.971778816
20;1;10.08.2011 07:34:00;0
20;1;10.10.2011 14:52:00;0.980597936
20;1;10.11.2011 06:01:00;0.974424552
20;2;14.10.2011 10:41:00;0.96763383
21;3;10.01.2011 11:38:00;0.964723521
22;0;10.01.2011 11:45:00;0.971778816
22;0;10.01.2011 11:48:00;0.988005997
22;0;03.10.2011 08:48:25;0.985977599
22;0;10.04.2011 04:34:00;0
22;0;04.10.2011 08:11:09;0.985007496
22;0;10.04.2011 12:17:00;0.98086251
22;0;10.05.2011 04:20:00;0.985977599
22;0;10.05.2011 05:42:00;0
22;0;05.10.2011 09:05:43;0
22;0;10.05.2011 13:50:00;0.986065791
22;0;10.06.2011 04:58:00;0
22;0;10.06.2011 15:52:00;0.985977599
23;0;03.10.2011 04:20:05;0
23;0;10.03.2011 05:38:00;0.962430549
24;3;10.03.2011 04:04:00;0
25;0;10.03.2011 04:25:00;0.985977599
26;0;10.03.2011 04:19:00;0
26;0;10.03.2011 09:36:00;0
26;0;10.04.2011 05:01:00;0
26;0;10.04.2011 08:41:00;0.985007496
26;0;10.04.2011 12:15:00;0.980774319
26;0;10.04.2011 12:15:00;0.980774319
26;0;10.04.2011 12:19:00;0.98086251
26;0;10.04.2011 12:37:00;0.98086251
26;1;10.11.2011 15:42:00;0.968515742
26;1;10.12.2011 11:47:00;0.985977599
26;1;13.10.2011 13:50:00;0.968515742
26;1;17.10.2011 07:29:16;0.974424552
26;2;19.10.2011 09:25:00;0.935620425
26;4;19.10.2011 10:41:00;0.98677132
26;4;19.10.2011 15:37:00;0.98086251
26;4;20.10.2011 05:29:00;0.974424552
26;4;21.10.2011 14:57:00;0
26;4;24.10.2011 06:35:00;0.980774319
26;4;27.10.2011 10:09:00;0.974424552
26;4;28.10.2011 03:50:00;0
26;2;28.10.2011 05:50:00;0.935620425
26;4;28.10.2011 07:54:32;0.957844607
26;4;28.10.2011 08:35:00;0.970279566
26;2;31.10.2011 06:38:00;0.935620425
26;2;31.10.2011 08:18:00;0.935620425
26;4;31.10.2011 12:36:00;0
26;4;31.10.2011 17:37:00;0
26;4;11.01.2011 11:19:00;0.985007496
26;4;11.01.2011 12:13:00;0.985007496
26;4;11.03.2011 05:38:00;0.974424552
26;4;03.11.2011 13:28:08;0.985007496
26;4;11.03.2011 14:15:00;0.970279566
26;4;11.05.2011 08:18:00;0.970279566
26;4;11.05.2011 11:46:00;0
26;4;11.07.2011 06:33:00;0.953258665
26;4;11.07.2011 11:39:00;0
26;4;07.11.2011 12:09:55;0
26;4;11.08.2011 17:37:00;0.902019578
26;4;10.11.2011 08:20:04;0.974424552
26;4;11.11.2011 06:30:00;0.974424552
26;2;11.11.2011 07:25:00;0.935620425
26;2;15.11.2011 09:28:00;0.894082371
26;2;15.11.2011 09:50:00;0.935620425
27;0;10.03.2011 04:31:00;0
27;1;10.03.2011 04:36:00;0
27;1;10.03.2011 04:39:00;0
27;1;03.10.2011 04:54:06;0
27;1;10.10.2011 10:10:00;0
27;1;10.10.2011 14:59:00;0.987829615
27;1;10.10.2011 15:55:00;0.986065791
27;1;18.10.2011 07:49:29;0
27;1;19.10.2011 14:51:00;0.980597936
28;0;10.03.2011 04:26:00;0
28;1;10.03.2011 04:31:00;0
28;1;10.03.2011 04:32:00;0
28;1;10.07.2011 07:37:00;0.951494841
28;2;10.07.2011 12:31:00;0.96763383
28;2;10.10.2011 09:22:00;0.935620425
29;0;10.03.2011 04:29:00;0.985977599
29;0;03.10.2011 09:53:22;0
29;1;10.03.2011 09:58:00;0
29;1;10.10.2011 12:48:00;0.980597936
29;1;14.10.2011 05:08:00;0
29;2;18.10.2011 06:17:00;0.935620425
29;4;18.10.2011 06:55:00;0.957844607
29;2;18.10.2011 07:18:00;0.935620425
29;2;18.10.2011 07:25:00;0.935620425
30;0;10.03.2011 04:32:00;0.985977599
30;0;10.03.2011 06:16:00;0.970191375
30;1;10.10.2011 12:23:27;0.987829615
30;1;10.10.2011 12:23:00;0.987829615
31;0;10.03.2011 04:35:00;0.985977599
31;0;10.04.2011 13:15:00;0.980774319
31;0;10.04.2011 13:15:00;0.968515742
31;0;04.10.2011 13:30:30;0.980774319
32;3;10.03.2011 04:07:00;0
33;0;10.03.2011 04:37:00;0.985977599
33;0;10.03.2011 04:53:00;0
33;1;10.03.2011 04:59:00;0
33;1;03.10.2011 05:06:56;0
33;1;10.10.2011 11:16:00;0
33;1;18.10.2011 10:04:00;0
33;1;18.10.2011 10:09:00;0.957844607
33;1;19.10.2011 15:17:00;0.980597936
33;1;25.10.2011 08:02:00;0.987829615
33;1;25.10.2011 12:11:00;0.959608431
33;1;25.10.2011 12:12:00;0.959608431
33;1;27.10.2011 10:55:00;0.98677132
33;1;31.10.2011 13:11:00;0.987829615
33;1;31.10.2011 13:28:00;0.985977599
33;1;11.03.2011 06:15:00;0.985977599
34;3;03.10.2011 04:09:15;0
34;0;10.03.2011 06:04:00;0
34;0;10.03.2011 06:47:00;0.985977599
34;1;10.03.2011 06:49:00;0.985977599
34;1;10.10.2011 11:57:00;0
34;1;10.10.2011 14:28:00;0.980597936
34;1;10.12.2011 11:24:00;0.985977599
34;1;13.10.2011 15:04:00;0.987829615
34;1;13.10.2011 15:05:00;0.987829615
34;1;13.10.2011 15:41:00;0.985977599
34;1;13.10.2011 15:52:00;0.987829615
34;1;13.10.2011 15:56:00;0.987829615
34;1;15.10.2011 10:05:00;0
34;1;17.10.2011 16:03:00;0.980597936
34;1;19.10.2011 06:49:00;0.985977599
34;1;19.10.2011 15:57:00;0.980597936
34;1;19.10.2011 16:32:00;0.980597936
34;1;11.03.2011 06:15:00;0.980597936
35;3;10.03.2011 04:10:00;0
35;0;10.03.2011 06:15:00;0
36;0;10.03.2011 04:52:00;0.985977599
36;1;10.03.2011 04:53:00;0.985977599
36;1;10.03.2011 04:54:00;0.985977599
36;1;10.07.2011 08:23:00;0.961195873
36;2;10.11.2011 04:15:00;0.935620425
37;0;10.03.2011 04:57:00;0
37;1;03.10.2011 05:04:14;0
37;1;10.10.2011 09:01:00;0.961195873
37;2;10.12.2011 03:58:00;0.894082371
37;2;13.10.2011 04:36:00;0.894082371
38;3;10.03.2011 04:34:00;0
38;3;10.03.2011 04:42:00;0.970191375
38;3;10.03.2011 04:44:00;0.970191375
38;0;03.10.2011 04:46:31;0.970191375
38;0;10.03.2011 08:59:00;0
38;0;10.03.2011 09:11:00;0.985977599
38;0;10.03.2011 09:39:00;0.960313961
39;3;10.03.2011 04:34:00;0
39;3;10.03.2011 04:37:00;0.960313961
39;0;10.03.2011 04:38:00;0.960313961
40;0;10.03.2011 04:57:00;0.985977599
40;0;10.03.2011 05:10:00;0
40;0;10.03.2011 05:36:00;0.985977599
40;1;10.03.2011 05:37:00;0.985977599
40;1;10.03.2011 05:55:00;0.985977599
40;1;10.10.2011 11:41:00;0
40;1;18.10.2011 06:21:00;0
40;1;18.10.2011 09:37:00;0.957844607
40;1;18.10.2011 10:12:00;0.957844607
41;0;10.03.2011 05:25:00;0
41;0;10.04.2011 07:12:00;0
41;0;10.04.2011 08:59:00;0.970191375
42;0;10.03.2011 05:11:00;0.985977599
42;0;10.03.2011 08:15:00;0.987829615
42;0;10.03.2011 08:19:00;0.987829615
42;1;10.10.2011 05:17:00;0.974424552
42;2;10.11.2011 09:57:00;0.937384249
43;0;10.03.2011 05:22:00;0
43;1;10.10.2011 08:52:00;0.961195873
43;2;10.12.2011 05:52:00;0.894082371
44;3;10.03.2011 04:23:00;0.970191375
44;3;10.03.2011 04:26:00;0.970191375
45;3;10.03.2011 04:28:00;0.970191375
45;0;10.03.2011 07:37:00;0
45;1;10.03.2011 07:38:00;0
45;1;10.10.2011 11:43:00;0
46;3;10.03.2011 04:30:00;0.970191375
47;0;10.03.2011 05:17:00;0.985977599
47;0;10.03.2011 05:21:00;0.985977599
47;1;10.10.2011 11:28:00;0
47;1;18.10.2011 07:41:06;0
47;1;19.10.2011 14:47:00;0.980597936
47;1;20.10.2011 05:11:00;0
47;2;26.10.2011 04:07:00;0.935620425
48;0;10.03.2011 05:28:00;0
48;0;03.10.2011 09:41:00;0.987829615
48;0;10.03.2011 10:15:00;0.960313961
48;0;10.03.2011 10:18:00;0.960313961
48;0;10.04.2011 14:38:00;0.962077785
48;0;10.04.2011 14:40:00;0.962077785
48;1;10.04.2011 14:41:00;0.962077785
48;1;10.04.2011 14:42:00;0.962077785
48;1;10.11.2011 05:01:00;0
48;2;14.10.2011 04:56:18;0.894082371
48;2;14.10.2011 05:05:00;0.894082371
49;3;10.03.2011 04:31:00;0.970191375
49;0;10.03.2011 07:54:00;0.985977599
49;0;03.10.2011 09:00:48;0.987829615
49;1;10.03.2011 09:02:00;0.987829615
49;1;10.10.2011 13:19:00;0.980597936
49;1;10.10.2011 13:22:00;0.980597936
49;1;10.11.2011 11:20:00;0.960313961
49;1;19.10.2011 16:01:09;0.98086251
49;1;24.10.2011 07:28:00;0
49;2;28.10.2011 08:02:00;0.894082371
49;2;28.10.2011 08:19:00;0.894082371
49;4;28.10.2011 11:50:00;0.968515742
49;4;28.10.2011 12:27:27;0.985007496
49;4;28.10.2011 12:33:00;0.985007496
49;4;28.10.2011 15:51:00;0.962430549
49;4;11.03.2011 05:54:00;0.974424552
49;4;11.04.2011 08:46:00;0.951494841
49;2;04.11.2011 10:09:47;0.894082371
50;3;10.03.2011 04:36:00;0.970191375
51;3;10.03.2011 04:37:00;0.960313961
51;0;03.10.2011 08:58:22;0
51;0;10.03.2011 11:45:00;0.987829615
51;0;10.03.2011 11:51:00;0.960313961
51;1;10.10.2011 13:44:00;0.980597936
51;1;10.12.2011 11:22:00;0.985977599
51;1;13.10.2011 15:00:00;0.987829615
52;3;10.03.2011 04:33:00;0.960313961
53;3;10.03.2011 04:35:00;0.960313961
54;0;10.03.2011 05:43:00;0
54;1;10.03.2011 05:52:00;0
54;1;10.06.2011 06:14:00;0.964723521
54;1;10.10.2011 08:51:00;0.961195873
54;2;12.10.2011 10:54:05;0.953258665
54;2;10.12.2011 11:01:00;0.953258665
55;5;10.03.2011 06:00:00;0.898491931
55;5;10.03.2011 06:01:00;0.898491931
55;5;10.03.2011 06:19:00;0.898491931
56;3;10.03.2011 04:30:00;0.960313961
56;0;10.03.2011 07:28:00;0.985977599
56;0;10.03.2011 11:08:00;0.987829615
56;0;10.03.2011 11:16:00;0
56;0;10.03.2011 11:52:00;0.970191375
56;0;10.04.2011 07:04:00;0
57;3;10.03.2011 04:28:00;0.960313961
57;0;10.03.2011 07:21:00;0
57;0;10.03.2011 07:23:00;0
58;0;10.03.2011 05:29:00;0
58;0;10.03.2011 05:58:00;0.985977599
58;0;10.03.2011 10:29:00;0.985977599
58;1;10.03.2011 10:30:00;0.985977599
58;1;10.03.2011 10:31:00;0.985977599
58;1;10.10.2011 13:28:00;0.980597936
58;1;10.12.2011 11:13:00;0.985977599
58;1;21.10.2011 08:32:00;0
58;1;21.10.2011 16:25:00;0.935620425
58;1;24.10.2011 12:13:00;0.985977599
58;1;26.10.2011 06:23:00;0
58;2;31.10.2011 10:19:00;0.937384249
58;4;31.10.2011 14:17:03;0.960313961
58;4;11.01.2011 08:19:00;0.985007496
58;4;11.01.2011 13:40:00;0.985007496
58;4;11.01.2011 16:00:00;0.962430549
58;4;11.03.2011 05:49:00;0.974424552
58;4;11.07.2011 05:57:00;0.953258665
58;4;09.11.2011 07:38:12;0.974424552
58;2;11.09.2011 09:18:00;0.937384249
58;4;11.09.2011 10:22:00;0.985007496
58;4;09.11.2011 10:22:39;0.985007496
58;4;11.09.2011 15:16:00;0.980597936
58;4;10.11.2011 08:31:22;0.974424552
58;4;10.11.2011 17:50:24;0.985007496
58;4;11.12.2011 07:33:00;0.962430549
58;4;17.11.2011 12:34:29;0.974424552
58;4;18.11.2011 06:29:00;0.985007496
58;4;18.11.2011 12:40:00;0
58;4;18.11.2011 13:25:00;0
58;4;18.11.2011 17:46:00;0.98086251
58;4;19.11.2011 07:40:00;0.957844607
58;4;19.11.2011 10:58:00;0.957844607
58;4;21.11.2011 06:33:00;0.937384249
58;4;21.11.2011 07:01:00;0.962165976
58;4;21.11.2011 17:44:00;0.963841609
58;4;22.11.2011 08:27:00;0
58;4;22.11.2011 11:49:00;0.98677132
58;4;24.11.2011 07:48:00;0.974424552
58;4;25.11.2011 11:16:00;0.962165976
58;4;26.11.2011 07:15:00;0.970103184
58;4;26.11.2011 11:34:00;0.970103184
58;4;28.11.2011 07:47:00;0.964017991
58;4;28.11.2011 12:33:00;0.992944704
58;2;29.11.2011 06:27:00;0.96763383
59;3;03.10.2011 04:29:09;0.960313961
60;0;10.03.2011 05:32:00;0
60;0;10.03.2011 13:29:00;0.980597936
60;0;04.10.2011 07:31:34;0
60;0;10.04.2011 09:04:00;0.970191375
60;0;10.04.2011 12:49:00;0.985889408
60;0;10.05.2011 04:46:00;0
60;0;10.05.2011 08:44:00;0
60;0;10.05.2011 13:30:00;0
60;0;06.10.2011 15:44:54;0.962430549
60;0;10.07.2011 04:21:00;0
60;0;10.07.2011 13:52:00;0.986065791
60;0;08.10.2011 06:31:22;0.962430549
60;0;26.10.2011 15:29:00;0.959608431
60;0;11.02.2011 06:15:00;0.959608431
61;0;10.03.2011 05:44:00;0
61;0;10.03.2011 13:31:00;0.980597936
61;0;10.03.2011 13:51:00;0.980597936
61;1;10.10.2011 08:48:00;0.961195873
61;2;10.12.2011 07:18:00;0.894082371
61;4;10.12.2011 07:36:00;0
61;4;10.12.2011 08:25:00;0
61;4;13.10.2011 04:16:00;0.974424552
61;4;13.10.2011 08:36:00;0.974424552
61;2;13.10.2011 09:11:00;0.894082371
61;4;13.10.2011 09:23:00;0
61;4;13.10.2011 09:27:00;0
61;4;13.10.2011 14:06:00;0.964723521
61;2;14.10.2011 03:30:29;0.894082371
62;3;10.03.2011 04:23:00;0.960313961
62;0;10.03.2011 06:35:00;0
62;0;10.03.2011 07:26:00;0.985977599
62;0;10.03.2011 11:05:00;0.987829615
62;0;10.03.2011 11:05:00;0.987829615
62;0;10.03.2011 14:58:00;0.968515742
62;0;03.10.2011 15:02:00;0.968515742
62;0;10.03.2011 15:06:00;0.968515742
62;1;10.10.2011 14:59:00;0.987829615
62;1;10.10.2011 15:58:00;0.986065791
62;1;18.10.2011 05:47:00;0
62;1;19.10.2011 11:17:00;0.98677132
62;1;19.10.2011 15:55:00;0.980597936
62;1;21.10.2011 15:25:00;0.987829615
62;1;24.10.2011 11:24:00;0.985977599
62;1;31.10.2011 16:13:00;0.95802099
62;1;03.11.2011 06:15:32;0.95802099
63;0;03.10.2011 05:53:08;0.985977599
63;1;10.03.2011 05:54:00;0.985977599
63;1;10.10.2011 12:25:00;0.980597936
63;1;10.11.2011 07:20:00;0
63;1;11.03.2011 06:15:00;0
64;3;10.03.2011 04:21:00;0.960313961
64;0;10.03.2011 07:06:00;0
64;0;10.04.2011 06:13:00;0.985007496
64;0;10.04.2011 07:25:00;0.985007496
64;1;05.10.2011 12:13:11;0.980597936
64;1;10.11.2011 13:12:00;0.980597936
64;1;10.11.2011 13:56:00;0.968515742
64;1;24.10.2011 05:08:00;0.980774319
64;1;24.10.2011 05:12:00;0.980774319
64;1;24.10.2011 05:14:00;0.980774319
64;1;25.10.2011 14:16:00;0.962077785
64;1;25.10.2011 15:05:00;0.962077785
64;1;27.10.2011 06:53:00;0.974424552
64;2;31.10.2011 11:34:00;0.937384249
65;0;03.10.2011 05:54:11;0
65;0;10.03.2011 14:00:00;0.980597936
65;0;10.04.2011 04:20:00;0
65;1;10.11.2011 12:59:00;0.986065791
65;1;10.12.2011 05:00:00;0
65;1;17.10.2011 06:19:00;0
65;2;19.10.2011 04:15:00;0.935620425
65;2;19.10.2011 10:20:00;0.96763383
65;4;19.10.2011 10:53:00;0.98677132
65;4;19.10.2011 16:16:00;0.98086251
65;4;19.10.2011 16:28:00;0.98086251
65;4;20.10.2011 05:33:00;0.974424552
65;4;26.10.2011 07:20:00;0.98677132
65;4;27.10.2011 05:23:00;0
65;4;27.10.2011 05:26:00;0
65;4;27.10.2011 10:08:19;0.974424552
65;4;11.01.2011 06:39:00;0
65;4;11.01.2011 13:43:00;0.985007496
65;4;11.01.2011 16:10:00;0.962430549
65;4;11.03.2011 05:46:00;0.974424552
65;4;11.07.2011 06:05:00;0.953258665
65;4;11.09.2011 18:02:00;0.985007496
65;4;11.10.2011 08:27:00;0.974424552
65;4;11.11.2011 06:21:00;0
65;4;16.11.2011 12:11:00;0.985007496
65;4;17.11.2011 12:29:00;0.974424552
65;4;19.11.2011 07:29:00;0.957844607
65;4;21.11.2011 07:26:00;0.964017991
65;4;23.11.2011 07:50:00;0.985007496
65;4;23.11.2011 11:19:00;0.985007496
65;4;23.11.2011 17:01:00;0.964723521
65;4;24.11.2011 07:41:00;0.974424552
65;4;24.11.2011 08:09:00;0
65;4;24.11.2011 14:37:00;0.963841609
65;4;29.11.2011 09:13:21;0.974424552
65;4;29.11.2011 12:05:00;0.96763383
66;0;03.10.2011 05:49:53;0
66;0;10.03.2011 13:59:00;0.980597936
66;0;10.04.2011 06:27:00;0
66;0;10.10.2011 04:31:00;0.971778816
66;0;20.10.2011 08:48:00;0.98677132
66;0;27.10.2011 07:03:00;0
66;0;11.01.2011 17:23:00;0.980597936
66;0;11.01.2011 17:36:00;0.980597936
66;0;11.02.2011 06:15:00;0.980597936
67;3;10.03.2011 04:23:00;0.960313961
68;3;10.03.2011 04:19:00;0.960313961
68;0;10.03.2011 06:33:00;0
69;0;10.03.2011 06:00:00;0
69;0;10.03.2011 06:35:00;0.962430549
69;1;10.10.2011 05:41:00;0.974424552
69;2;10.11.2011 09:01:00;0.96763383
70;0;10.03.2011 07:32:00;0.985977599
70;0;10.03.2011 07:36:00;0.985977599
70;1;10.10.2011 12:27:00;0.980597936
71;3;10.03.2011 04:46:00;0
71;0;10.03.2011 04:54:00;0
71;1;10.10.2011 07:52:00;0.961195873
71;2;10.12.2011 12:38:00;0
71;2;13.10.2011 05:26:00;0.935620425
72;3;10.03.2011 04:55:00;0.970191375
72;0;10.03.2011 05:00:00;0.970191375
72;0;03.10.2011 05:33:59;0
72;1;10.10.2011 11:32:00;0
73;0;10.03.2011 09:07:00;0.987829615
73;0;10.04.2011 04:51:00;0
73;0;04.10.2011 07:11:34;0.968515742
73;0;10.04.2011 07:44:00;0
73;1;11.10.2011 13:15:36;0.980597936
73;1;13.10.2011 07:11:00;0.98677132
73;1;19.10.2011 06:30:00;0.985977599
74;3;10.03.2011 05:43:00;0
74;0;10.03.2011 05:47:00;0
74;1;10.03.2011 05:49:00;0
74;1;10.10.2011 11:36:00;0
74;1;10.11.2011 15:56:00;0.980597936
74;1;13.10.2011 07:28:00;0.962077785
74;1;15.10.2011 07:39:00;0
74;1;18.10.2011 08:18:00;0
74;1;19.10.2011 13:41:00;0.980597936
74;1;21.10.2011 07:27:33;0
74;1;22.10.2011 12:54:00;0
74;1;24.10.2011 10:28:00;0.985977599
